textOriginal,comment_url,authorDisplayName,title,videoId,video_name,description,publishedAt,likeCount,id,parentId,pubs,channelId,match_term,viewCount,vidLikeCount,likeToViewRatio
Dont worry kamala  a eunoch is in the bible and the bible is your strength  they are only trying too  hurt focus pay no attention to waste time people you have two besutiful daughters if they was bless like you they would not be so miserable  they are empty ness withouth eggs love you kamala vote blues 💙 blue 💙 blue 💙 blue tooth blue blue blue 💙,https://www.youtube.com/watch?v=c85DIe3p2Ew&lc=Ugwm2NgAJ0_SXz-64Yx4AaABAg,@primroseallen5883,CNN,c85DIe3p2Ew,Kamala Harris’ husband’s ex-wife comes to her defense amid ‘childless’ attacks,"The ex-wife of second gentleman Doug Emhoff defended Vice President Kamala Harris against sexist criticisms about her lack of biological children, calling them “baseless” and expressing her gratitude for the presumptive Democratic nominee.

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more!

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc

 #CNN #News",2024-07-25T04:42:07Z,0,Ugwm2NgAJ0_SXz-64Yx4AaABAg,NA,2024-07-25T00:10:33Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,1307143,20555,1.5725%
Nothing more miserable than JD Vance and Trump.. down with JD and Trump👎👎👎👎🤮🤮🤮🤮,https://www.youtube.com/watch?v=c85DIe3p2Ew&lc=UgysS-bsyIcLt2Fu_P54AaABAg,@ElenaBenignoRoss-jy5cw,CNN,c85DIe3p2Ew,Kamala Harris’ husband’s ex-wife comes to her defense amid ‘childless’ attacks,"The ex-wife of second gentleman Doug Emhoff defended Vice President Kamala Harris against sexist criticisms about her lack of biological children, calling them “baseless” and expressing her gratitude for the presumptive Democratic nominee.

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more!

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc

 #CNN #News",2024-07-25T04:38:01Z,7,UgysS-bsyIcLt2Fu_P54AaABAg,NA,2024-07-25T00:10:33Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,1307143,20555,1.5725%
No children? Miserable cat ladies? This is a sure fire way to lose the suburban women they desperately need to court.,https://www.youtube.com/watch?v=c85DIe3p2Ew&lc=UgxsDYKSU3sbjFA_9uR4AaABAg,@deborahcaster8462,CNN,c85DIe3p2Ew,Kamala Harris’ husband’s ex-wife comes to her defense amid ‘childless’ attacks,"The ex-wife of second gentleman Doug Emhoff defended Vice President Kamala Harris against sexist criticisms about her lack of biological children, calling them “baseless” and expressing her gratitude for the presumptive Democratic nominee.

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more!

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc

 #CNN #News",2024-07-25T04:24:30Z,7,UgxsDYKSU3sbjFA_9uR4AaABAg,NA,2024-07-25T00:10:33Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,1307143,20555,1.5725%
Demorcats are so miserable its actually saddening,https://www.youtube.com/watch?v=c85DIe3p2Ew&lc=UgzcMESpEKMTXvffEk14AaABAg,@BATEMPERTIN-ky6wl,CNN,c85DIe3p2Ew,Kamala Harris’ husband’s ex-wife comes to her defense amid ‘childless’ attacks,"The ex-wife of second gentleman Doug Emhoff defended Vice President Kamala Harris against sexist criticisms about her lack of biological children, calling them “baseless” and expressing her gratitude for the presumptive Democratic nominee.

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more!

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc

 #CNN #News",2024-07-25T04:19:37Z,2,UgzcMESpEKMTXvffEk14AaABAg,NA,2024-07-25T00:10:33Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,1307143,20555,1.5725%
Wow... miserable childless...cat ladies...wow,https://www.youtube.com/watch?v=c85DIe3p2Ew&lc=UgwQg9cee-Pyfy378Ld4AaABAg,@shariffbrown04,CNN,c85DIe3p2Ew,Kamala Harris’ husband’s ex-wife comes to her defense amid ‘childless’ attacks,"The ex-wife of second gentleman Doug Emhoff defended Vice President Kamala Harris against sexist criticisms about her lack of biological children, calling them “baseless” and expressing her gratitude for the presumptive Democratic nominee.

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more!

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc

 #CNN #News",2024-07-25T04:15:23Z,0,UgwQg9cee-Pyfy378Ld4AaABAg,NA,2024-07-25T00:10:33Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,1307143,20555,1.5725%
Why is being without biological children something that makes a woman “miserable”? The only positive of these comments is that it points out how stupid Vance is.,https://www.youtube.com/watch?v=c85DIe3p2Ew&lc=UgzKmtlSkSBSQWHlbBN4AaABAg,@nancywoo1762,CNN,c85DIe3p2Ew,Kamala Harris’ husband’s ex-wife comes to her defense amid ‘childless’ attacks,"The ex-wife of second gentleman Doug Emhoff defended Vice President Kamala Harris against sexist criticisms about her lack of biological children, calling them “baseless” and expressing her gratitude for the presumptive Democratic nominee.

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more!

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc

 #CNN #News",2024-07-25T03:52:40Z,0,UgzKmtlSkSBSQWHlbBN4AaABAg,NA,2024-07-25T00:10:33Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,1307143,20555,1.5725%
These losers are shooting themselves in the foot…alienating so many women and people. So short sighted. …and to assume all women who are single or childless are “miserable” and worthless. It just shows their misogynistic opinion of women. What cave men! Unbelievable!,https://www.youtube.com/watch?v=c85DIe3p2Ew&lc=UgwK05GlqSzrDw2IS594AaABAg,@1LankyLady,CNN,c85DIe3p2Ew,Kamala Harris’ husband’s ex-wife comes to her defense amid ‘childless’ attacks,"The ex-wife of second gentleman Doug Emhoff defended Vice President Kamala Harris against sexist criticisms about her lack of biological children, calling them “baseless” and expressing her gratitude for the presumptive Democratic nominee.

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more!

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc

 #CNN #News",2024-07-25T03:49:35Z,0,UgwK05GlqSzrDw2IS594AaABAg,NA,2024-07-25T00:10:33Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,1307143,20555,1.5725%
"@@racheltaylor185 When he claimed Pete Buttigieg is childless, therefore miserable, (he has 2 adopted children) and the same of Kamala Harris (who has 2 stepchildren), he implied that nonbiological children don't count. These people will say any ignorant, horrible thing to try to score political points.",https://www.youtube.com/watch?v=c85DIe3p2Ew&lc=UgwzDK5juv6Zx-wcIPd4AaABAg.A6IgfKghBilA6J1NqEjJQ1,@JJ-kl5yj,CNN,c85DIe3p2Ew,Kamala Harris’ husband’s ex-wife comes to her defense amid ‘childless’ attacks,"The ex-wife of second gentleman Doug Emhoff defended Vice President Kamala Harris against sexist criticisms about her lack of biological children, calling them “baseless” and expressing her gratitude for the presumptive Democratic nominee.

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more!

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc

 #CNN #News",2024-07-25T06:53:07Z,8,UgwzDK5juv6Zx-wcIPd4AaABAg.A6IgfKghBilA6J1NqEjJQ1,UgwzDK5juv6Zx-wcIPd4AaABAg,2024-07-25T00:10:33Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,1307143,20555,1.5725%
"These republicans’ behaviors demonstrate a miserable life, hate and division; therefore  they cannot make America a safe place. Kamala’s outstanding career reputation, joyful dance, laughs and speech radiant love and unity. She will protect our democracy and care for the people of America.",https://www.youtube.com/watch?v=c85DIe3p2Ew&lc=UgzuTvG8W-zhlOP8Fo14AaABAg,@lienlecoaching5481,CNN,c85DIe3p2Ew,Kamala Harris’ husband’s ex-wife comes to her defense amid ‘childless’ attacks,"The ex-wife of second gentleman Doug Emhoff defended Vice President Kamala Harris against sexist criticisms about her lack of biological children, calling them “baseless” and expressing her gratitude for the presumptive Democratic nominee.

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more!

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc

 #CNN #News",2024-07-25T03:36:22Z,0,UgzuTvG8W-zhlOP8Fo14AaABAg,NA,2024-07-25T00:10:33Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,1307143,20555,1.5725%
"First off that caveman JD Vance  is an insulting ass!  I don't have children by choice!  Yes, I am a cat lady, but not miserable!  In fact, I will continue to be HAPPY if the Republicans stay out of office and JD Vance goes back to Ohio.  I will be voting for Kamala Harris!",https://www.youtube.com/watch?v=c85DIe3p2Ew&lc=Ugw9EB8R7WWvg5vPKyB4AaABAg,@michellecats12,CNN,c85DIe3p2Ew,Kamala Harris’ husband’s ex-wife comes to her defense amid ‘childless’ attacks,"The ex-wife of second gentleman Doug Emhoff defended Vice President Kamala Harris against sexist criticisms about her lack of biological children, calling them “baseless” and expressing her gratitude for the presumptive Democratic nominee.

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more!

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc

 #CNN #News",2024-07-25T03:27:07Z,0,Ugw9EB8R7WWvg5vPKyB4AaABAg,NA,2024-07-25T00:10:33Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,1307143,20555,1.5725%
"As a woman in her 40s without children by choice, I assure you I'm not miserable. 😆",https://www.youtube.com/watch?v=c85DIe3p2Ew&lc=UgwzP9ec0uNDL0VW2CF4AaABAg,@Leah-yz4rj,CNN,c85DIe3p2Ew,Kamala Harris’ husband’s ex-wife comes to her defense amid ‘childless’ attacks,"The ex-wife of second gentleman Doug Emhoff defended Vice President Kamala Harris against sexist criticisms about her lack of biological children, calling them “baseless” and expressing her gratitude for the presumptive Democratic nominee.

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more!

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc

 #CNN #News",2024-07-25T03:14:07Z,130,UgwzP9ec0uNDL0VW2CF4AaABAg,NA,2024-07-25T00:10:33Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,1307143,20555,1.5725%
Mentally disturbed and miserable men shouldn’t be given 5 minutes of air time !,https://www.youtube.com/watch?v=c85DIe3p2Ew&lc=Ugz5nDuRWziWTlEa5BJ4AaABAg,@cyng8497,CNN,c85DIe3p2Ew,Kamala Harris’ husband’s ex-wife comes to her defense amid ‘childless’ attacks,"The ex-wife of second gentleman Doug Emhoff defended Vice President Kamala Harris against sexist criticisms about her lack of biological children, calling them “baseless” and expressing her gratitude for the presumptive Democratic nominee.

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more!

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc

 #CNN #News",2024-07-25T03:13:16Z,0,Ugz5nDuRWziWTlEa5BJ4AaABAg,NA,2024-07-25T00:10:33Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,1307143,20555,1.5725%
What is wrong with these republican men? Nowthe republican vp nomineesays Vice President/Presidential nominee Kamala Harris is somehow miserable because she only has step children not biological children!?!? Meanwhile the rest of republicans including trump accuse her of being too happy! It's ridiculous!  Vote Harris for President!,https://www.youtube.com/watch?v=c85DIe3p2Ew&lc=UgxJkA47JR3Y4OXuFI54AaABAg,@joannegrieco8523,CNN,c85DIe3p2Ew,Kamala Harris’ husband’s ex-wife comes to her defense amid ‘childless’ attacks,"The ex-wife of second gentleman Doug Emhoff defended Vice President Kamala Harris against sexist criticisms about her lack of biological children, calling them “baseless” and expressing her gratitude for the presumptive Democratic nominee.

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more!

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc

 #CNN #News",2024-07-25T03:08:56Z,0,UgxJkA47JR3Y4OXuFI54AaABAg,NA,2024-07-25T00:10:33Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,1307143,20555,1.5725%
"I think it’s clear there’s A Lot JD Vance doesn’t understand. 
Funny how he seems to know that every childless mother made that choice, and is now miserable in her life for it. Some childless people are childless for reasons they do not choose. Look at Miss Lindsey Graham. They are childless and I find them miserable, does that mean he doesn’t have a stake in the country either?",https://www.youtube.com/watch?v=c85DIe3p2Ew&lc=UgxN6tEBYa237Z_RS1F4AaABAg,@Meriela144,CNN,c85DIe3p2Ew,Kamala Harris’ husband’s ex-wife comes to her defense amid ‘childless’ attacks,"The ex-wife of second gentleman Doug Emhoff defended Vice President Kamala Harris against sexist criticisms about her lack of biological children, calling them “baseless” and expressing her gratitude for the presumptive Democratic nominee.

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more!

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc

 #CNN #News",2024-07-25T02:53:19Z,2,UgxN6tEBYa237Z_RS1F4AaABAg,NA,2024-07-25T00:10:33Z,UCupvZG-5ko_eiXAupbDfxWw,"c(""miserable"", ""miserable"")",1307143,20555,1.5725%
What a strong and loving statement by Kirsten Emhoff. I bow to her. Woe to the miserable creatures who condemn Kamala Harris on this issue. The more I hear of J.D. Vance the more  I despise him.,https://www.youtube.com/watch?v=c85DIe3p2Ew&lc=UgyGBWJBGIi4x27I6Kl4AaABAg,@DK-sy2fk,CNN,c85DIe3p2Ew,Kamala Harris’ husband’s ex-wife comes to her defense amid ‘childless’ attacks,"The ex-wife of second gentleman Doug Emhoff defended Vice President Kamala Harris against sexist criticisms about her lack of biological children, calling them “baseless” and expressing her gratitude for the presumptive Democratic nominee.

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more!

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc

 #CNN #News",2024-07-25T02:37:38Z,1,UgyGBWJBGIi4x27I6Kl4AaABAg,NA,2024-07-25T00:10:33Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,1307143,20555,1.5725%
The Republican party is filled with misogynists and incels.  They are such miserable people.,https://www.youtube.com/watch?v=c85DIe3p2Ew&lc=UgyJegKtk6ykKX7jpyV4AaABAg,@Miss_Grundy,CNN,c85DIe3p2Ew,Kamala Harris’ husband’s ex-wife comes to her defense amid ‘childless’ attacks,"The ex-wife of second gentleman Doug Emhoff defended Vice President Kamala Harris against sexist criticisms about her lack of biological children, calling them “baseless” and expressing her gratitude for the presumptive Democratic nominee.

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more!

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc

 #CNN #News",2024-07-25T02:36:09Z,0,UgyJegKtk6ykKX7jpyV4AaABAg,NA,2024-07-25T00:10:33Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,1307143,20555,1.5725%
"Who is more miserable than unconscionable band of criminals who only cares for absolute power in this age. Such infantile remarks can only come from the mouth of an unprincipled selfish individual.  JD Vance, shame unto you. You've just proven how unfit you are for an office which meant for matured human beings.",https://www.youtube.com/watch?v=c85DIe3p2Ew&lc=UgxVvGUqfifho7fcRFd4AaABAg,@user-er5fn3zk9y,CNN,c85DIe3p2Ew,Kamala Harris’ husband’s ex-wife comes to her defense amid ‘childless’ attacks,"The ex-wife of second gentleman Doug Emhoff defended Vice President Kamala Harris against sexist criticisms about her lack of biological children, calling them “baseless” and expressing her gratitude for the presumptive Democratic nominee.

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more!

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc

 #CNN #News",2024-07-25T02:30:04Z,0,UgxVvGUqfifho7fcRFd4AaABAg,NA,2024-07-25T00:10:33Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,1307143,20555,1.5725%
"Speaking of miserable, why do these guys all sound like deplorable incells?",https://www.youtube.com/watch?v=c85DIe3p2Ew&lc=UgxstQ8TDRCEZ7B_nd54AaABAg,@workingmamma5342,CNN,c85DIe3p2Ew,Kamala Harris’ husband’s ex-wife comes to her defense amid ‘childless’ attacks,"The ex-wife of second gentleman Doug Emhoff defended Vice President Kamala Harris against sexist criticisms about her lack of biological children, calling them “baseless” and expressing her gratitude for the presumptive Democratic nominee.

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more!

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc

 #CNN #News",2024-07-25T02:23:03Z,1,UgxstQ8TDRCEZ7B_nd54AaABAg,NA,2024-07-25T00:10:33Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,1307143,20555,1.5725%
"JD Vance is a cold-sore. A miserable, weak, pathetic cold-sore on the lip of America.",https://www.youtube.com/watch?v=c85DIe3p2Ew&lc=UgyAaFsRYE4W5EdsROR4AaABAg,@joelclaus288,CNN,c85DIe3p2Ew,Kamala Harris’ husband’s ex-wife comes to her defense amid ‘childless’ attacks,"The ex-wife of second gentleman Doug Emhoff defended Vice President Kamala Harris against sexist criticisms about her lack of biological children, calling them “baseless” and expressing her gratitude for the presumptive Democratic nominee.

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more!

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc

 #CNN #News",2024-07-25T02:20:43Z,0,UgyAaFsRYE4W5EdsROR4AaABAg,NA,2024-07-25T00:10:33Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,1307143,20555,1.5725%
I was told when I was 21 that I would never have children. I don't consider myself miserable and in fact I am a devout Buddhist. These men should not be in a position to make any decisions over anyone's lives,https://www.youtube.com/watch?v=c85DIe3p2Ew&lc=Ugz5fQnyNBcp4bd0FPR4AaABAg,@daydreambeliever2964,CNN,c85DIe3p2Ew,Kamala Harris’ husband’s ex-wife comes to her defense amid ‘childless’ attacks,"The ex-wife of second gentleman Doug Emhoff defended Vice President Kamala Harris against sexist criticisms about her lack of biological children, calling them “baseless” and expressing her gratitude for the presumptive Democratic nominee.

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more!

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc

 #CNN #News",2024-07-25T02:19:54Z,3,Ugz5fQnyNBcp4bd0FPR4AaABAg,NA,2024-07-25T00:10:33Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,1307143,20555,1.5725%
He made a big mistake when he talked about  women with cats and women without children. He  looks like the one who is miserable and he has a proverbial look of misery on his face.,https://www.youtube.com/watch?v=c85DIe3p2Ew&lc=Ugxf47t-aOJgxKyc1RN4AaABAg,@karensaunderssaunders4102,CNN,c85DIe3p2Ew,Kamala Harris’ husband’s ex-wife comes to her defense amid ‘childless’ attacks,"The ex-wife of second gentleman Doug Emhoff defended Vice President Kamala Harris against sexist criticisms about her lack of biological children, calling them “baseless” and expressing her gratitude for the presumptive Democratic nominee.

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more!

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc

 #CNN #News",2024-07-25T02:15:21Z,1,Ugxf47t-aOJgxKyc1RN4AaABAg,NA,2024-07-25T00:10:33Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,1307143,20555,1.5725%
"To have anyone, let alone a candidate for Vice President, say that if you don’t have children you are miserable and don’t have a stake in our country’s future is frightening.   Not to mention disgraceful and divisive.  Please vote for Democrats.",https://www.youtube.com/watch?v=c85DIe3p2Ew&lc=UgxNHc0HOoHQJjBgMbB4AaABAg,@user-iq9cn2hf2x,CNN,c85DIe3p2Ew,Kamala Harris’ husband’s ex-wife comes to her defense amid ‘childless’ attacks,"The ex-wife of second gentleman Doug Emhoff defended Vice President Kamala Harris against sexist criticisms about her lack of biological children, calling them “baseless” and expressing her gratitude for the presumptive Democratic nominee.

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more!

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc

 #CNN #News",2024-07-25T02:11:47Z,11,UgxNHc0HOoHQJjBgMbB4AaABAg,NA,2024-07-25T00:10:33Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,1307143,20555,1.5725%
"These baseless, vile, comments could only come from heartless and soulless creeps who are miserable inside. Shame on Vance and others like him.",https://www.youtube.com/watch?v=c85DIe3p2Ew&lc=Ugx7EEE29II3fDB_JSd4AaABAg,@AngelaGilchrist-f3s,CNN,c85DIe3p2Ew,Kamala Harris’ husband’s ex-wife comes to her defense amid ‘childless’ attacks,"The ex-wife of second gentleman Doug Emhoff defended Vice President Kamala Harris against sexist criticisms about her lack of biological children, calling them “baseless” and expressing her gratitude for the presumptive Democratic nominee.

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more!

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc

 #CNN #News",2024-07-25T01:54:57Z,1,Ugx7EEE29II3fDB_JSd4AaABAg,NA,2024-07-25T00:10:33Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,1307143,20555,1.5725%
"If anyone sounds miserable, it is J.D. Vance.",https://www.youtube.com/watch?v=c85DIe3p2Ew&lc=Ugzo0uCDOxj2Xuj5yoV4AaABAg,@CanadianSmoke,CNN,c85DIe3p2Ew,Kamala Harris’ husband’s ex-wife comes to her defense amid ‘childless’ attacks,"The ex-wife of second gentleman Doug Emhoff defended Vice President Kamala Harris against sexist criticisms about her lack of biological children, calling them “baseless” and expressing her gratitude for the presumptive Democratic nominee.

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more!

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc

 #CNN #News",2024-07-25T01:48:31Z,0,Ugzo0uCDOxj2Xuj5yoV4AaABAg,NA,2024-07-25T00:10:33Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,1307143,20555,1.5725%
"Miserable at their own lives?  Hell, every woman is more nurturing than a man can ever be!  JD is a moron.",https://www.youtube.com/watch?v=c85DIe3p2Ew&lc=UgyrW9IXw5BhiAxnCtl4AaABAg,@herlindeclark5488,CNN,c85DIe3p2Ew,Kamala Harris’ husband’s ex-wife comes to her defense amid ‘childless’ attacks,"The ex-wife of second gentleman Doug Emhoff defended Vice President Kamala Harris against sexist criticisms about her lack of biological children, calling them “baseless” and expressing her gratitude for the presumptive Democratic nominee.

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more!

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc

 #CNN #News",2024-07-25T01:43:58Z,0,UgyrW9IXw5BhiAxnCtl4AaABAg,NA,2024-07-25T00:10:33Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,1307143,20555,1.5725%
Cor JDVance…women are a uterus..OMG …women are NOT miserable!,https://www.youtube.com/watch?v=c85DIe3p2Ew&lc=Ugws5cZQbV1n7Ioz4wN4AaABAg,@alexandrawhitelock6195,CNN,c85DIe3p2Ew,Kamala Harris’ husband’s ex-wife comes to her defense amid ‘childless’ attacks,"The ex-wife of second gentleman Doug Emhoff defended Vice President Kamala Harris against sexist criticisms about her lack of biological children, calling them “baseless” and expressing her gratitude for the presumptive Democratic nominee.

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more!

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc

 #CNN #News",2024-07-25T01:37:55Z,0,Ugws5cZQbV1n7Ioz4wN4AaABAg,NA,2024-07-25T00:10:33Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,1307143,20555,1.5725%
"Omg. I miscarried in 2021 shortly after getting married and have not so far been able to successfully conceive. I'm certainly not miserable and I'm no cat lady. Wow, is this how women like me are seen? Good grief! How disgusting.",https://www.youtube.com/watch?v=c85DIe3p2Ew&lc=Ugzrg1fgplq4-4lGfJd4AaABAg,@marsha2600,CNN,c85DIe3p2Ew,Kamala Harris’ husband’s ex-wife comes to her defense amid ‘childless’ attacks,"The ex-wife of second gentleman Doug Emhoff defended Vice President Kamala Harris against sexist criticisms about her lack of biological children, calling them “baseless” and expressing her gratitude for the presumptive Democratic nominee.

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more!

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc

 #CNN #News",2024-07-25T01:37:29Z,0,Ugzrg1fgplq4-4lGfJd4AaABAg,NA,2024-07-25T00:10:33Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,1307143,20555,1.5725%
